	42.671875	20.188000	20.512000	20.304000	20.491000	20.843000	22.164000	23.040000	22.321000
	43.671875	20.187000	20.513000	20.305000	20.491000	20.843000	22.163000	23.039000	22.321000
	44.671875	20.187000	20.512000	20.306000	20.490000	20.843000	22.164000	23.039000	22.322000
	45.671875	20.188000	20.512000	20.306000	20.492000	20.843000	22.164000	23.037000	22.321000
	46.671875	20.186000	20.513000	20.304000	20.491000	20.842000	22.163000	23.038000	22.322000
	47.671875	20.187000	20.512000	20.305000	20.492000	20.842000	22.162000	23.038000	22.322000
	48.671875	20.185000	20.512000	20.305000	20.491000	20.843000	22.164000	23.038000	22.321000
	49.671875	20.187000	20.512000	20.306000	20.493000	20.842000	22.163000	23.038000	22.321000
	50.671875	20.187000	20.513000	20.304000	20.492000	20.843000	22.163000	23.037000	22.322000
	51.671875	20.188000	20.513000	20.305000	20.490000	20.843000	22.164000	23.039000	22.320000
	52.671875	20.187000	20.512000	20.304000	20.491000	20.843000	22.164000	23.039000	22.322000
	53.671875	20.188000	20.513000	20.305000	20.491000	20.843000	22.163000	23.038000	22.321000
	54.671875	20.188000	20.513000	20.306000	20.491000	20.843000	22.162000	23.038000	22.321000
	55.671875	20.187000	20.513000	20.305000	20.491000	20.843000	22.164000	23.038000	22.322000
	56.671875	20.187000	20.512000	20.305000	20.491000	20.842000	22.164000	23.038000	22.320000
	57.671875	20.188000	20.512000	20.306000	20.492000	20.843000	22.164000	23.039000	22.320000
	58.671875	20.188000	20.513000	20.305000	20.492000	20.842000	22.164000	23.038000	22.322000
	59.671875	20.186000	20.513000	20.307000	20.492000	20.843000	22.163000	23.038000	22.321000
	60.671875	20.187000	20.513000	20.304000	20.490000	20.843000	22.163000	23.037000	22.321000
	61.671875	20.187000	20.511000	20.305000	20.491000	20.843000	22.163000	23.037000	22.320000
	62.671875	20.187000	20.512000	20.304000	20.490000	20.843000	22.164000	23.036000	22.321000
	63.671875	20.187000	20.512000	20.305000	20.491000	20.843000	22.163000	23.037000	22.320000
	64.671875	20.188000	20.512000	20.305000	20.490000	20.844000	22.164000	23.038000	22.320000
	65.671875	20.187000	20.512000	20.306000	20.491000	20.844000	22.163000	23.038000	22.320000
	66.671875	20.187000	20.513000	20.306000	20.491000	20.843000	22.164000	23.036000	22.320000
	67.671875	20.188000	20.512000	20.305000	20.491000	20.842000	22.163000	23.037000	22.320000
	68.671875	20.188000	20.513000	20.305000	20.491000	20.843000	22.163000	23.036000	22.319000
	69.671875	20.188000	20.513000	20.305000	20.491000	20.842000	22.163000	23.037000	22.319000
	70.671875	20.188000	20.513000	20.306000	20.492000	20.843000	22.162000	23.037000	22.319000
	71.671875	20.189000	20.513000	20.306000	20.491000	20.843000	22.162000	23.036000	22.319000
	72.671875	20.188000	20.513000	20.305000	20.493000	20.842000	22.161000	23.036000	22.319000
	73.671875	20.188000	20.514000	20.306000	20.492000	20.842000	22.162000	23.037000	22.319000
	74.671875	20.188000	20.513000	20.306000	20.492000	20.843000	22.162000	23.037000	22.318000
	75.671875	20.188000	20.514000	20.306000	20.491000	20.842000	22.162000	23.037000	22.318000
	76.671875	20.188000	20.513000	20.306000	20.492000	20.842000	22.162000	23.036000	22.320000
	77.671875	20.188000	20.515000	20.306000	20.491000	20.843000	22.163000	23.036000	22.319000
	78.671875	20.189000	20.515000	20.305000	20.492000	20.843000	22.163000	23.037000	22.319000
	79.671875	20.189000	20.514000	20.305000	20.491000	20.843000	22.163000	23.037000	22.320000
	80.671875	20.187000	20.514000	20.305000	20.491000	20.844000	22.163000	23.036000	22.318000
	81.671875	20.188000	20.513000	20.306000	20.491000	20.843000	22.162000	23.036000	22.319000
	82.671875	20.188000	20.513000	20.305000	20.492000	20.843000	22.163000	23.036000	22.319000
	83.671875	20.188000	20.514000	20.306000	20.492000	20.843000	22.162000	23.036000	22.319000
	84.671875	20.187000	20.513000	20.306000	20.493000	20.843000	22.163000	23.036000	22.318000
	85.671875	20.188000	20.514000	20.305000	20.491000	20.843000	22.162000	23.036000	22.319000
	86.671875	20.187000	20.513000	20.306000	20.492000	20.842000	22.162000	23.036000	22.320000
	87.671875	20.189000	20.514000	20.306000	20.491000	20.843000	22.163000	23.036000	22.319000
	88.671875	20.189000	20.512000	20.305000	20.491000	20.843000	22.162000	23.036000	22.319000
	89.671875	20.188000	20.513000	20.305000	20.491000	20.844000	22.164000	23.036000	22.318000
	90.671875	20.188000	20.515000	20.306000	20.492000	20.844000	22.163000	23.037000	22.319000
	91.671875	20.189000	20.514000	20.305000	20.491000	20.843000	22.162000	23.036000	22.319000
	92.671875	20.188000	20.514000	20.306000	20.493000	20.843000	22.163000	23.037000	22.319000
	93.671875	20.189000	20.514000	20.305000	20.491000	20.843000	22.162000	23.036000	22.319000
	94.671875	20.189000	20.514000	20.305000	20.492000	20.843000	22.163000	23.035000	22.318000
	95.671875	20.189000	20.515000	20.307000	20.492000	20.843000	22.162000	23.036000	22.319000
	96.671875	20.188000	20.514000	20.306000	20.490000	20.842000	22.161000	23.034000	22.317000
	97.671875	20.190000	20.515000	20.306000	20.492000	20.842000	22.162000	23.036000	22.319000
	98.671875	20.188000	20.513000	20.306000	20.491000	20.844000	22.162000	23.036000	22.319000
	99.671875	20.189000	20.515000	20.306000	20.491000	20.843000	22.161000	23.035000	22.318000
	100.671875	20.188000	20.514000	20.306000	20.492000	20.843000	22.161000	23.034000	22.318000
	101.671875	20.189000	20.514000	20.306000	20.492000	20.842000	22.162000	23.035000	22.319000
	102.671875	20.189000	20.514000	20.306000	20.491000	20.844000	22.162000	23.036000	22.319000
	103.671875	20.189000	20.514000	20.305000	20.492000	20.843000	22.162000	23.036000	22.318000
	104.671875	20.189000	20.514000	20.306000	20.492000	20.843000	22.163000	23.036000	22.319000
	105.671875	20.189000	20.514000	20.306000	20.491000	20.843000	22.162000	23.036000	22.319000
	106.671875	20.190000	20.514000	20.307000	20.492000	20.843000	22.161000	23.035000	22.318000
	107.671875	20.188000	20.515000	20.305000	20.491000	20.843000	22.162000	23.034000	22.318000
	108.671875	20.189000	20.515000	20.308000	20.491000	20.842000	22.162000	23.034000	22.318000
	109.671875	20.189000	20.515000	20.306000	20.492000	20.843000	22.161000	23.034000	22.318000
	110.671875	20.191000	20.516000	20.307000	20.494000	20.844000	22.163000	23.035000	22.317000
	111.671875	20.189000	20.516000	20.306000	20.492000	20.843000	22.162000	23.035000	22.318000
	112.671875	20.188000	20.515000	20.306000	20.492000	20.843000	22.161000	23.034000	22.318000
	113.671875	20.189000	20.515000	20.307000	20.492000	20.842000	22.161000	23.035000	22.318000
	114.671875	20.189000	20.513000	20.307000	20.492000	20.843000	22.161000	23.034000	22.318000
	115.671875	20.189000	20.515000	20.306000	20.491000	20.843000	22.161000	23.035000	22.318000
	116.671875	20.189000	20.516000	20.305000	20.494000	20.843000	22.162000	23.035000	22.317000
	117.671875	20.188000	20.515000	20.306000	20.492000	20.842000	22.162000	23.034000	22.318000
	118.671875	20.189000	20.515000	20.306000	20.493000	20.842000	22.162000	23.035000	22.318000
	119.671875	20.190000	20.516000	20.308000	20.492000	20.842000	22.161000	23.034000	22.316000
	120.671875	20.189000	20.515000	20.306000	20.492000	20.842000	22.161000	23.035000	22.318000
	121.671875	20.189000	20.515000	20.307000	20.493000	20.842000	22.161000	23.034000	22.317000
	122.671875	20.188000	20.516000	20.307000	20.492000	20.843000	22.161000	23.034000	22.318000
	123.671875	20.190000	20.515000	20.306000	20.490000	20.843000	22.161000	23.034000	22.318000
	124.671875	20.189000	20.514000	20.307000	20.492000	20.843000	22.161000	23.035000	22.318000
	125.671875	20.189000	20.515000	20.307000	20.492000	20.842000	22.162000	23.034000	22.318000
	126.671875	20.189000	20.514000	20.306000	20.491000	20.842000	22.161000	23.034000	22.317000
	127.671875	20.189000	20.515000	20.307000	20.491000	20.844000	22.162000	23.034000	22.317000
	128.671875	20.190000	20.516000	20.307000	20.492000	20.843000	22.161000	23.034000	22.317000
	129.671875	20.190000	20.515000	20.307000	20.492000	20.844000	22.162000	23.033000	22.318000
	130.671875	20.190000	20.516000	20.308000	20.491000	20.843000	22.162000	23.035000	22.317000
	131.671875	20.190000	20.515000	20.306000	20.492000	20.843000	22.161000	23.035000	22.317000
	132.671875	20.189000	20.515000	20.307000	20.492000	20.843000	22.161000	23.034000	22.317000
	133.671875	20.190000	20.516000	20.306000	20.492000	20.843000	22.162000	23.034000	22.317000
	134.671875	20.190000	20.515000	20.307000	20.493000	20.843000	22.162000	23.034000	22.316000
	135.671875	20.189000	20.516000	20.306000	20.491000	20.843000	22.161000	23.035000	22.317000
	136.671875	20.189000	20.514000	20.307000	20.492000	20.843000	22.162000	23.033000	22.317000
	137.671875	20.188000	20.516000	20.306000	20.493000	20.842000	22.163000	23.035000	22.318000
	138.671875	20.190000	20.516000	20.306000	20.492000	20.844000	22.162000	23.034000	22.319000
	139.671875	20.190000	20.515000	20.306000	20.492000	20.844000	22.162000	23.035000	22.317000
	140.671875	20.190000	20.515000	20.307000	20.493000	20.843000	22.162000	23.035000	22.319000
	141.671875	20.190000	20.515000	20.306000	20.492000	20.843000	22.162000	23.035000	22.319000
	142.671875	20.190000	20.516000	20.308000	20.493000	20.843000	22.162000	23.035000	22.318000
	143.671875	20.189000	20.516000	20.307000	20.493000	20.843000	22.163000	23.034000	22.318000
	144.671875	20.190000	20.516000	20.309000	20.494000	20.844000	22.163000	23.034000	22.317000
	145.671875	20.191000	20.516000	20.307000	20.492000	20.844000	22.161000	23.035000	22.316000
	146.671875	20.190000	20.515000	20.307000	20.493000	20.843000	22.162000	23.034000	22.317000
	147.671875	20.190000	20.515000	20.307000	20.495000	20.843000	22.162000	23.035000	22.316000
	148.671875	20.190000	20.516000	20.308000	20.493000	20.846000	22.163000	23.034000	22.317000
	149.671875	20.190000	20.516000	20.309000	20.493000	20.843000	22.162000	23.034000	22.318000
	150.671875	20.191000	20.516000	20.308000	20.493000	20.843000	22.161000	23.034000	22.318000
	151.671875	20.191000	20.517000	20.308000	20.493000	20.844000	22.161000	23.034000	22.318000
	152.671875	20.192000	20.517000	20.308000	20.493000	20.844000	22.161000	23.034000	22.317000
	153.671875	20.191000	20.517000	20.307000	20.492000	20.843000	22.162000	23.034000	22.317000
	154.671875	20.190000	20.518000	20.309000	20.493000	20.843000	22.162000	23.034000	22.317000
	155.671875	20.193000	20.516000	20.307000	20.493000	20.843000	22.162000	23.034000	22.317000
	156.671875	20.190000	20.516000	20.306000	20.493000	20.844000	22.162000	23.034000	22.317000
	157.671875	20.190000	20.516000	20.308000	20.494000	20.844000	22.162000	23.034000	22.317000
	158.671875	20.191000	20.515000	20.307000	20.494000	20.843000	22.161000	23.034000	22.318000
	159.671875	20.190000	20.517000	20.307000	20.494000	20.843000	22.161000	23.034000	22.317000
	160.671875	20.190000	20.516000	20.307000	20.493000	20.844000	22.161000	23.033000	22.318000
	161.671875	20.190000	20.516000	20.307000	20.494000	20.843000	22.161000	23.034000	22.317000
	162.671875	20.190000	20.515000	20.307000	20.492000	20.844000	22.162000	23.032000	22.317000
	163.671875	20.190000	20.515000	20.306000	20.492000	20.844000	22.162000	23.033000	22.317000
	164.671875	20.191000	20.516000	20.307000	20.493000	20.843000	22.162000	23.034000	22.317000
	165.671875	20.190000	20.516000	20.306000	20.492000	20.843000	22.160000	23.033000	22.318000
	166.671875	20.191000	20.516000	20.308000	20.493000	20.844000	22.162000	23.033000	22.317000
	167.671875	20.190000	20.515000	20.308000	20.493000	20.843000	22.161000	23.034000	22.316000
	168.671875	20.190000	20.516000	20.308000	20.493000	20.844000	22.161000	23.033000	22.317000
	169.671875	20.190000	20.516000	20.307000	20.493000	20.843000	22.162000	23.034000	22.317000
	170.671875	20.190000	20.517000	20.308000	20.494000	20.844000	22.161000	23.034000	22.316000
	171.671875	20.190000	20.516000	20.309000	20.493000	20.845000	22.162000	23.034000	22.317000
	172.671875	20.191000	20.515000	20.308000	20.492000	20.843000	22.161000	23.033000	22.317000
	173.671875	20.191000	20.517000	20.307000	20.493000	20.845000	22.161000	23.034000	22.316000
	174.671875	20.190000	20.515000	20.308000	20.494000	20.844000	22.161000	23.034000	22.318000
	175.671875	20.191000	20.516000	20.307000	20.493000	20.843000	22.162000	23.034000	22.317000
	176.671875	20.190000	20.516000	20.308000	20.493000	20.844000	22.162000	23.034000	22.317000
	177.671875	20.191000	20.516000	20.308000	20.492000	20.844000	22.162000	23.033000	22.316000
	178.671875	20.190000	20.516000	20.307000	20.494000	20.843000	22.162000	23.033000	22.317000
	179.671875	20.191000	20.517000	20.308000	20.494000	20.843000	22.160000	23.033000	22.316000
	180.671875	20.192000	20.516000	20.310000	20.493000	20.844000	22.161000	23.033000	22.317000
	181.671875	20.190000	20.518000	20.307000	20.493000	20.843000	22.161000	23.033000	22.316000
	182.671875	20.190000	20.517000	20.307000	20.493000	20.843000	22.161000	23.032000	22.317000
	183.671875	20.191000	20.517000	20.308000	20.494000	20.843000	22.161000	23.033000	22.316000
	184.671875	20.191000	20.517000	20.308000	20.493000	20.843000	22.161000	23.033000	22.317000
	185.671875	20.190000	20.517000	20.308000	20.495000	20.844000	22.161000	23.034000	22.317000
	186.671875	20.192000	20.517000	20.309000	20.493000	20.844000	22.161000	23.034000	22.317000
	187.671875	20.191000	20.517000	20.308000	20.493000	20.844000	22.161000	23.033000	22.317000
	188.671875	20.192000	20.517000	20.308000	20.493000	20.844000	22.161000	23.034000	22.316000
	189.671875	20.192000	20.517000	20.308000	20.493000	20.844000	22.160000	23.034000	22.317000
	190.671875	20.191000	20.517000	20.307000	20.493000	20.844000	22.161000	23.034000	22.317000
	191.671875	20.190000	20.517000	20.308000	20.492000	20.843000	22.163000	23.034000	22.317000
	192.671875	20.191000	20.516000	20.309000	20.493000	20.844000	22.162000	23.034000	22.318000
	193.671875	20.191000	20.517000	20.307000	20.492000	20.844000	22.162000	23.035000	22.317000
	194.671875	20.190000	20.516000	20.308000	20.493000	20.843000	22.162000	23.033000	22.318000
	195.671875	20.191000	20.517000	20.307000	20.493000	20.845000	22.163000	23.033000	22.318000
	196.671875	20.191000	20.516000	20.308000	20.492000	20.844000	22.162000	23.033000	22.317000
	197.671875	20.191000	20.517000	20.308000	20.494000	20.844000	22.162000	23.033000	22.317000
	198.671875	20.190000	20.517000	20.308000	20.494000	20.845000	22.163000	23.034000	22.317000
	199.671875	20.192000	20.517000	20.308000	20.494000	20.844000	22.162000	23.034000	22.318000
	200.671875	20.191000	20.517000	20.308000	20.493000	20.845000	22.163000	23.033000	22.316000
	201.671875	20.191000	20.517000	20.309000	20.494000	20.845000	22.162000	23.032000	22.318000
	202.671875	20.191000	20.518000	20.308000	20.494000	20.844000	22.162000	23.033000	22.316000
	203.671875	20.192000	20.517000	20.310000	20.494000	20.845000	22.162000	23.033000	22.317000
	204.671875	20.192000	20.518000	20.310000	20.494000	20.844000	22.161000	23.033000	22.317000
	205.671875	20.192000	20.518000	20.308000	20.495000	20.843000	22.161000	23.033000	22.316000
	206.671875	20.192000	20.518000	20.309000	20.494000	20.844000	22.161000	23.033000	22.318000
	207.671875	20.191000	20.517000	20.307000	20.494000	20.844000	22.162000	23.033000	22.318000
	208.671875	20.192000	20.518000	20.309000	20.493000	20.845000	22.163000	23.034000	22.316000
	209.671875	20.192000	20.517000	20.309000	20.494000	20.845000	22.162000	23.033000	22.317000
	210.671875	20.193000	20.518000	20.309000	20.494000	20.844000	22.162000	23.033000	22.317000
	211.671875	20.192000	20.517000	20.309000	20.493000	20.845000	22.162000	23.032000	22.316000
	212.671875	20.192000	20.518000	20.310000	20.495000	20.845000	22.162000	23.033000	22.317000
	213.671875	20.192000	20.517000	20.309000	20.494000	20.845000	22.163000	23.033000	22.316000
	214.671875	20.192000	20.518000	20.308000	20.494000	20.845000	22.162000	23.034000	22.318000
	215.671875	20.192000	20.518000	20.309000	20.493000	20.845000	22.162000	23.033000	22.317000
	216.671875	20.192000	20.517000	20.308000	20.495000	20.845000	22.163000	23.034000	22.318000
	217.671875	20.193000	20.518000	20.309000	20.495000	20.845000	22.162000	23.034000	22.317000
	218.671875	20.190000	20.517000	20.307000	20.494000	20.846000	22.162000	23.034000	22.317000
	219.671875	20.192000	20.517000	20.307000	20.494000	20.845000	22.162000	23.034000	22.316000
	220.671875	20.191000	20.518000	20.309000	20.494000	20.844000	22.162000	23.033000	22.317000
	221.671875	20.192000	20.518000	20.309000	20.494000	20.845000	22.163000	23.034000	22.318000
	222.671875	20.192000	20.518000	20.308000	20.494000	20.845000	22.163000	23.033000	22.318000
	223.671875	20.191000	20.518000	20.308000	20.494000	20.845000	22.163000	23.034000	22.317000
	224.671875	20.193000	20.518000	20.308000	20.495000	20.845000	22.162000	23.034000	22.318000
	225.671875	20.193000	20.518000	20.309000	20.494000	20.844000	22.162000	23.034000	22.318000
	226.671875	20.192000	20.517000	20.308000	20.493000	20.845000	22.162000	23.033000	22.318000
	227.671875	20.193000	20.518000	20.309000	20.494000	20.843000	22.164000	23.033000	22.317000
	228.671875	20.192000	20.519000	20.309000	20.494000	20.845000	22.162000	23.033000	22.317000
	229.671875	20.192000	20.518000	20.309000	20.493000	20.845000	22.162000	23.033000	22.317000
	230.671875	20.192000	20.518000	20.309000	20.495000	20.845000	22.162000	23.033000	22.317000
	231.671875	20.192000	20.517000	20.308000	20.494000	20.845000	22.162000	23.033000	22.316000
	232.671875	20.192000	20.519000	20.310000	20.494000	20.845000	22.161000	23.034000	22.317000
	233.671875	20.193000	20.518000	20.310000	20.495000	20.845000	22.161000	23.033000	22.318000
	234.671875	20.194000	20.518000	20.310000	20.496000	20.845000	22.161000	23.033000	22.317000
	235.671875	20.192000	20.518000	20.309000	20.495000	20.846000	22.161000	23.034000	22.318000
	236.671875	20.193000	20.518000	20.311000	20.495000	20.846000	22.162000	23.033000	22.317000
	237.671875	20.195000	20.519000	20.309000	20.495000	20.845000	22.161000	23.033000	22.316000
	238.671875	20.194000	20.518000	20.308000	20.494000	20.845000	22.162000	23.034000	22.317000
	239.671875	20.193000	20.518000	20.309000	20.494000	20.845000	22.162000	23.033000	22.317000
	240.671875	20.193000	20.518000	20.309000	20.495000	20.845000	22.162000	23.034000	22.317000
	241.671875	20.193000	20.519000	20.310000	20.494000	20.845000	22.163000	23.033000	22.316000
	242.671875	20.193000	20.518000	20.308000	20.494000	20.844000	22.162000	23.033000	22.316000
	243.671875	20.193000	20.518000	20.310000	20.495000	20.845000	22.162000	23.033000	22.317000
	244.671875	20.192000	20.518000	20.310000	20.494000	20.845000	22.162000	23.034000	22.316000
	245.671875	20.192000	20.519000	20.310000	20.494000	20.844000	22.161000	23.033000	22.316000
	246.671875	20.193000	20.518000	20.309000	20.494000	20.845000	22.162000	23.033000	22.317000
	247.671875	20.193000	20.518000	20.310000	20.494000	20.845000	22.162000	23.034000	22.317000
	248.671875	20.193000	20.519000	20.310000	20.495000	20.845000	22.163000	23.033000	22.317000
	249.671875	20.193000	20.520000	20.309000	20.495000	20.846000	22.162000	23.033000	22.316000
	250.671875	20.192000	20.518000	20.311000	20.495000	20.845000	22.162000	23.033000	22.318000
	251.671875	20.194000	20.519000	20.310000	20.495000	20.846000	22.162000	23.034000	22.318000
	252.671875	20.193000	20.519000	20.310000	20.495000	20.847000	22.164000	23.034000	22.318000
	253.671875	20.193000	20.520000	20.310000	20.495000	20.846000	22.162000	23.034000	22.317000
	254.671875	20.194000	20.520000	20.310000	20.495000	20.844000	22.163000	23.033000	22.317000
	255.671875	20.194000	20.519000	20.310000	20.496000	20.846000	22.161000	23.032000	22.317000
	256.671875	20.194000	20.519000	20.309000	20.494000	20.845000	22.162000	23.034000	22.317000
	257.671875	20.194000	20.520000	20.311000	20.495000	20.846000	22.163000	23.034000	22.317000
	258.671875	20.193000	20.519000	20.310000	20.495000	20.846000	22.163000	23.033000	22.318000
	259.671875	20.194000	20.519000	20.311000	20.495000	20.846000	22.163000	23.034000	22.317000
	260.671875	20.193000	20.519000	20.310000	20.494000	20.846000	22.164000	23.034000	22.318000
	261.671875	20.193000	20.518000	20.308000	20.495000	20.846000	22.163000	23.034000	22.317000
	262.671875	20.193000	20.519000	20.310000	20.495000	20.846000	22.162000	23.033000	22.317000
	263.671875	20.193000	20.519000	20.310000	20.495000	20.845000	22.161000	23.033000	22.316000
	264.671875	20.194000	20.519000	20.309000	20.496000	20.846000	22.162000	23.033000	22.318000
	265.671875	20.194000	20.520000	20.311000	20.494000	20.846000	22.163000	23.034000	22.317000
	266.671875	20.195000	20.520000	20.310000	20.496000	20.846000	22.163000	23.034000	22.317000
	267.671875	20.194000	20.520000	20.311000	20.495000	20.847000	22.163000	23.034000	22.317000
	268.671875	20.194000	20.518000	20.311000	20.496000	20.846000	22.163000	23.033000	22.318000
	269.671875	20.194000	20.519000	20.310000	20.495000	20.846000	22.163000	23.033000	22.318000
	270.671875	20.193000	20.519000	20.310000	20.496000	20.846000	22.164000	23.034000	22.318000
	271.671875	20.195000	20.520000	20.310000	20.496000	20.847000	22.163000	23.033000	22.317000
	272.671875	20.194000	20.519000	20.311000	20.495000	20.846000	22.163000	23.033000	22.318000
	273.671875	20.193000	20.518000	20.310000	20.495000	20.847000	22.162000	23.034000	22.318000
	274.671875	20.193000	20.519000	20.310000	20.494000	20.845000	22.163000	23.033000	22.317000
	275.671875	20.193000	20.519000	20.310000	20.495000	20.846000	22.162000	23.034000	22.317000
	276.671875	20.194000	20.519000	20.311000	20.496000	20.846000	22.163000	23.034000	22.317000
	277.671875	20.194000	20.519000	20.310000	20.495000	20.846000	22.163000	23.034000	22.317000
	278.671875	20.194000	20.519000	20.309000	20.495000	20.847000	22.163000	23.034000	22.317000
	279.671875	20.195000	20.520000	20.312000	20.495000	20.846000	22.162000	23.035000	22.318000
	280.671875	20.195000	20.519000	20.310000	20.497000	20.846000	22.163000	23.034000	22.317000
	281.671875	20.194000	20.520000	20.311000	20.495000	20.846000	22.163000	23.034000	22.317000
	282.671875	20.194000	20.520000	20.312000	20.496000	20.845000	22.163000	23.033000	22.318000
	283.671875	20.195000	20.519000	20.311000	20.496000	20.846000	22.163000	23.033000	22.318000
	284.671875	20.194000	20.520000	20.310000	20.496000	20.847000	22.164000	23.033000	22.318000
	285.671875	20.194000	20.520000	20.312000	20.496000	20.847000	22.163000	23.034000	22.318000
	286.671875	20.195000	20.520000	20.311000	20.496000	20.846000	22.164000	23.034000	22.318000
	287.671875	20.195000	20.522000	20.310000	20.497000	20.846000	22.162000	23.034000	22.318000
	288.671875	20.195000	20.521000	20.310000	20.495000	20.847000	22.163000	23.034000	22.318000
	289.671875	20.195000	20.522000	20.310000	20.495000	20.847000	22.162000	23.033000	22.317000
	290.671875	20.195000	20.520000	20.312000	20.496000	20.847000	22.163000	23.033000	22.318000
	291.671875	20.195000	20.521000	20.312000	20.497000	20.846000	22.163000	23.034000	22.318000
	292.671875	20.196000	20.521000	20.312000	20.497000	20.847000	22.161000	23.033000	22.316000
	293.671875	20.195000	20.520000	20.311000	20.497000	20.846000	22.163000	23.034000	22.318000
	294.671875	20.196000	20.521000	20.312000	20.497000	20.847000	22.164000	23.034000	22.317000
	295.671875	20.195000	20.521000	20.310000	20.497000	20.847000	22.164000	23.034000	22.319000
	296.671875	20.196000	20.522000	20.314000	20.495000	20.847000	22.164000	23.033000	22.317000
	297.671875	20.195000	20.522000	20.313000	20.496000	20.847000	22.163000	23.034000	22.318000
	298.671875	20.197000	20.521000	20.313000	20.495000	20.846000	22.163000	23.034000	22.318000
	299.671875	20.194000	20.523000	20.312000	20.500000	20.847000	22.164000	23.033000	22.319000
	300.671875	20.197000	20.520000	20.313000	20.496000	20.847000	22.164000	23.034000	22.318000
	301.671875	20.194000	20.518000	20.311000	20.496000	20.848000	22.164000	23.034000	22.318000
	302.671875	20.194000	20.522000	20.309000	20.495000	20.846000	22.163000	23.033000	22.317000
	303.671875	20.197000	20.522000	20.310000	20.496000	20.847000	22.165000	23.034000	22.318000
	304.671875	20.195000	20.520000	20.311000	20.497000	20.847000	22.164000	23.034000	22.317000
	305.671875	20.194000	20.521000	20.312000	20.494000	20.848000	22.164000	23.035000	22.318000
